,index,J_true,J_obs,Q_true,Q_obs
849,1449,0.0,0.00011794965023075709,0.00032102333324131137,0.00031435611638445005
850,1450,0.0,0.0002052207664828275,0.0003176793401867144,0.0002991786579533967
851,1451,0.0,0.00014532470709204755,0.00031437018039310276,0.00032088501845470367
852,1452,0.0,8.237076516182152e-05,0.00031109549101400794,0.0002702254780452814
853,1453,0.0,0.00036050322792263164,0.000307854912982612,0.00023096556996723405
854,1454,0.0,5.36954129153141e-05,0.00030464809097237647,0.0002899742653848437
855,1455,0.0,0.000430458335405875,0.0003014746733580809,0.0002830793718741186
856,1456,0.0,3.3973465897986106e-05,0.0002983343121772676,0.00028286298384362906
857,1457,0.0,0.00011797124049198598,0.00029522666309208774,0.0001810639940283256
858,1458,0.0,0.00046497179194479095,0.00029215138535154515,0.0002785996543571842
859,1459,0.0,5.9125389497624306e-05,0.0002891081417541332,0.00033245132137464976
860,1460,0.0,0.0003132303511074408,0.00028609659861086103,0.00022714717869499963
861,1461,0.0,0.00021678282451095807,0.0002831164257086646,0.0002643242756460481
862,1462,0.0,0.0008602320608826959,0.00028016729627419935,0.00020792133171509662
863,1463,0.0,0.0008877464940507738,0.00027724888693800976,0.00026498695546720236
864,1464,0.0,2.3608138979991514e-06,0.0002743608776990722,0.00029308466130506376
865,1465,0.0,0.00050460586054821,0.0002715029518897069,0.00018164227360721496
866,1466,0.0,0.000292226644419107,0.00026867479614085577,0.0002511699541568953
867,1467,0.0,0.001373443007164338,0.00026587610034772185,0.00018339320571949145
868,1468,0.0,0.0005029530493042102,0.00026310655763576643,0.0003003044495719726
869,1469,0.0,0.0004946734184055433,0.00026036586432706053,0.00015812650121389436
870,1470,0.0,1.6567525167396376e-05,0.000257653719906987,0.00026921185481247774
871,1471,0.0,0.00010264574719846336,0.0002549698269912892,0.00023534049489023598
872,1472,0.0,0.0011666087806205137,0.0002523138912934633,0.0002609231756932207
873,1473,0.0,0.00037892565713755564,0.0002496856215924897,0.00032084736528460234
874,1474,0.0,8.850750498646329e-05,0.0002470847297009013,0.00023648784265344075
875,1475,0.0,0.00044455115179982147,0.00024451093043318354,0.0003027138467132826
876,1476,0.0,0.0007079992645902232,0.00024196394157450455,0.00019289015065289948
877,1477,0.0,0.0003998109272533116,0.00023944348384977014,0.0003055543023564083
878,1478,0.0,0.000534234029531065,0.0002369492808930017,0.0002343918060417676
879,1479,0.0,0.0003028602021593853,0.00023448105921703295,0.0001236535118010403
880,1480,0.0,0.0003227311034015919,0.0002320385481835222,0.0002724541948889134
881,1481,0.0,0.00020701800615165994,0.0002296214799732772,0.0002037474849764674
882,1482,0.0,0.0007051464952686785,0.0002272295895568889,0.00033248525379901234
883,1483,0.0,0.00039145386023963256,0.0002248626146656713,0.0002286815054060964
884,1484,0.0,5.448180434198038e-05,0.0002225202957629039,7.196303378518431e-05
885,1485,0.0,0.000550545475131937,0.00022020237601537364,0.0002285533766873455
886,1486,0.0,0.00021003658098969101,0.0002179086012652135,0.0001944550771176489
887,1487,0.0,0.0006695635164944665,0.00021563872000203421,0.00022989355430300232
888,1488,0.0,0.00016551789289874662,0.00021339248333534638,0.0002841046072230642
889,1489,0.0,0.0003941257761705868,0.00021116964496726987,0.00013819978660819883
890,1490,0.0,5.241569263657346e-05,0.00020896996116552747,0.0001554980668367059
891,1491,0.0,0.0004025436713476036,0.0002067931907367199,0.0001236272991141093
892,1492,0.0,0.0003026806102107448,0.0002046390949998791,0.000152707535930487
893,1493,0.0,0.00016180315279449862,0.00020250743776029702,0.00020115854914338447
894,1494,0.0,0.0007826939559191667,0.00020039798528362728,0.00026447758871240694
895,1495,0.0,0.0003439537785727242,0.00019831050627025618,0.0002834516000896233
896,1496,0.0,0.0007414253722692217,0.000196244771829941,0.00022229718718135138
897,1497,0.0,0.0007172360462328751,0.00019420055545671248,0.0002174534295331386
898,1498,0.0,0.0004150260657358165,0.0001921776330040384,0.0002898318403306722
899,1499,0.0,1.9849261619317433e-05,0.00019017578266024635,0.0002195004484904079
900,1500,0.0,0.0004895631286964613,0.0001881947849242021,0.00016791027474332828
901,1501,0.0,0.0005516702953400261,0.0001862344225812417,0.00012679318486002192
902,1502,0.0,0.00041030772456212596,0.00018429448067935376,0.00014974425600966577
903,1503,0.0,0.0009314295966968871,0.00018237474650561051,0.0001673372282689941
904,1504,0.0,0.00026251736524155763,0.00018047500956284374,0.00021608778318267757
905,1505,0.0,0.0002159707630510422,0.00017859506154656413,0.00019019073543068802
906,1506,0.0,0.00013793796483889935,0.00017673469632212076,0.0002781496446028384
907,1507,0.0,0.00032280085991145214,0.0001748937099020987,0.00018214364502906267
908,1508,0.0,0.00016454163557792447,0.00017307190042395183,7.243796765722084e-05
909,1509,0.0,0.00016374118049148373,0.000171269068127869,0.00021311733430095942
910,1510,0.0,0.0009661017782893492,0.00016948501533487037,0.0001623173535828028
