,index,J_true,J_obs,Q_true,Q_obs
1045,1645,0.0,0.00045573587790632644,0.0020585602408316026,0.002027164299651608
1046,1646,0.0,0.0020672400429533424,0.002037116904989607,0.0020405532521010324
1047,1647,0.0,0.0015203863723017045,0.0020158969372292986,0.002019701575648848
1048,1648,0.0,0.0021067209880211864,0.001994898010799827,0.0019059686706280913
1049,1649,0.0,0.0007102952173502536,0.0019741178231873287,0.0019526380284384615
1050,1650,0.0,0.0017550976405464082,0.001953554095862461,0.0018756560217676635
1051,1651,0.0,0.0022987403365117808,0.0019332045740305603,0.001921235893677719
1052,1652,0.0,0.0014449083184516736,0.0019130670263844086,0.0019075288347838479
1053,1653,0.0,0.002543241569204684,0.001893139244859571,0.0018981203424157148
1054,1654,0.0,0.0007360686482947307,0.001873419044392284,0.001907188201091797
1055,1655,0.0,0.0012596898238544838,0.0018539042626798644,0.0018565712766604224
1056,1656,0.0,0.0007968014939131632,0.0018345927599436158,0.0018688465449853652
1057,1657,0.0,0.0022160718213187196,0.0018154824186942032,0.0017671884440475895
1058,1658,0.0,0.002391326050675975,0.001796571143499472,0.0018391505419284406
1059,1659,0.0,0.0021443958142768984,0.0017778568607546858,0.0018054478209102004
1060,1660,0.0,0.0015004169247358856,0.0017593375184551579,0.0017906176573209524
1061,1661,0.0,0.001084206441250184,0.00174101108597125,0.0017210371319098037
1062,1662,0.0,0.0011713054131594805,0.0017228755538257162,0.0016792020533626234
1063,1663,0.0,0.0008973822765961931,0.001704928933473365,0.0017731143652784083
1064,1664,0.0,0.0005426635505908665,0.0016871692570830175,0.0016925477193793354
1065,1665,0.0,0.0019842424070971145,0.0016695945773217361,0.001708128835303858
1066,1666,0.0,0.0018134136612665212,0.0016522029671413015,0.0015954211128224908
1067,1667,0.0,0.0012467519310333493,0.001634992519566913,0.0016384708766371526
1068,1668,0.0,0.0019168779958913648,0.001617961347488091,0.0016061280960915883
1069,1669,0.0,0.0016793643349088025,0.0016011075834517568,0.0016551581903778896
1070,1670,0.0,0.0004484711029059093,0.0015844293794574677,0.0016407660591097365
1071,1671,0.0,0.0008896172106358507,0.0015679249067547857,0.001591173250341205
1072,1672,0.0,0.0016961874112369148,0.0015515923556427566,0.0015036369994719492
1073,1673,0.0,0.0019782652190915547,0.001535429935271478,0.0016222211171390347
1074,1674,0.0,0.0017978986371457073,0.0015194358734457335,0.0015524303745177847
1075,1675,0.0,0.0006300463681941637,0.0015036084164306738,0.0015113383282980982
1076,1676,0.0,0.0014823747190127268,0.001487945828759521,0.0015466702102198712
1077,1677,0.0,0.0012287091818093921,0.001472446393043276,0.001421723128504248
1078,1678,0.0,0.0003768638506379048,0.0014571084097824085,0.0015276543221173502
1079,1679,0.0,0.0010098814990409679,0.0014419301971805084,0.001479862288618879
1080,1680,0.0,0.0013392998193245585,0.001426910090959878,0.0014941141895380007
1081,1681,0.0,0.0026100709803836527,0.0014120464441790461,0.0013662854725500246
1082,1682,0.0,0.0022625765991630387,0.001397337627052181,0.001426568466262812
1083,1683,0.0,0.000683133071806287,0.0013827820267703875,0.0013790675157335035
1084,1684,0.0,0.0013933295652663557,0.0013683780473248627,0.0013549143081736839
1085,1685,0.0,0.0016719188460710347,0.0013541241093318955,0.0013936779956902343
1086,1686,0.0,0.0016385690480509643,0.0013400186498596883,0.0014436711485374496
1087,1687,0.0,5.657286857591031e-06,0.0013260601222569832,0.0012838486753452066
1088,1688,0.0,0.0007162859985354513,0.001312246995983473,0.0013387197043165729
1089,1689,0.0,0.0014712651710735683,0.0012985777564419785,0.0012255993942873928
1090,1690,0.0,0.0018726625483429175,0.0012850509048123746,0.001275304730250824
1091,1691,0.0,0.0006776278965467009,0.0012716649578872457,0.0012820490919169436
1092,1692,0.0,0.0024336128425022936,0.0012584184479092536,0.0012038159545356203
1093,1693,0.0,0.002553823879855203,0.001245309922410199,0.0011552280985667664
1094,1694,0.0,0.0006987362959446642,0.0012323379440517595,0.0012055461583362038
1095,1695,0.0,0.0011711824553267644,0.001219501090467887,0.001219773065029373
1096,1696,0.0,0.0011122326609034337,0.0012067979541088467,0.0011996827319580778
1097,1697,0.0,0.0021066732678796775,0.0011942271420868796,0.001256760708953198
1098,1698,0.0,0.00211335792320203,0.0011817872760234746,0.001174650299146193
1099,1699,0.0,0.00038738493250790466,0.00116947699189823,0.0011274589047555
1100,1700,0.0,0.0009213882361123877,0.0011572949398992902,0.0011599260878382134
1101,1701,0.0,0.0007617132382967384,0.0011452397842753393,0.001176984940303652
1102,1702,0.0,0.001356229224888491,0.0011333102031891378,0.001102220162730541
1103,1703,0.0,0.0006509798828534137,0.0011215048885725844,0.0011287018238176796
1104,1704,0.0,0.0010639847148656027,0.0011098225459832867,0.001101489566045647
1105,1705,0.0,0.0025778742849344506,0.0010982618944626276,0.0010875583392536328
1106,1706,0.0,0.0014217227121703568,0.0010868216663953085,0.0011221343723801292
1107,1707,0.0,0.00033529491974553687,0.0010755006073703574,0.0010645587790860855
1108,1708,0.0,0.001970086104091386,0.0010642974760435829,0.0010451595834844144
